budget,genre_id,id,original_language,original_title,popularity,release_date,revenue,runtime,status,title,vote_average,vote_count
32000000,9648,182,en,"The Good German",5.34794,2006-12-08,5914910,108,Released,"The Good German",5.9,86
32000000,10749,182,en,"The Good German",5.34794,2006-12-08,5914910,108,Released,"The Good German",5.9,86
32000000,53,182,en,"The Good German",5.34794,2006-12-08,5914910,108,Released,"The Good German",5.9,86
12000000,35,184,en,"Jackie Brown",40.6317,1997-12-24,39673200,154,Released,"Jackie Brown",7.3,1514
12000000,80,184,en,"Jackie Brown",40.6317,1997-12-24,39673200,154,Released,"Jackie Brown",7.3,1514
12000000,10749,184,en,"Jackie Brown",40.6317,1997-12-24,39673200,154,Released,"Jackie Brown",7.3,1514
27000000,18,186,en,"Lucky Number Slevin",36.9214,2006-02-24,56308900,110,Released,"Lucky Number Slevin",7.4,1323
27000000,53,186,en,"Lucky Number Slevin",36.9214,2006-02-24,56308900,110,Released,"Lucky Number Slevin",7.4,1323
27000000,80,186,en,"Lucky Number Slevin",36.9214,2006-02-24,56308900,110,Released,"Lucky Number Slevin",7.4,1323
27000000,9648,186,en,"Lucky Number Slevin",36.9214,2006-02-24,56308900,110,Released,"Lucky Number Slevin",7.4,1323
40000000,28,187,en,"Sin City",66.0034,2005-04-01,158734000,124,Released,"Sin City",7.2,2691
40000000,53,187,en,"Sin City",66.0034,2005-04-01,158734000,124,Released,"Sin City",7.2,2691
40000000,80,187,en,"Sin City",66.0034,2005-04-01,158734000,124,Released,"Sin City",7.2,2691
65000000,80,189,en,"Sin City: A Dame to Kill For",85.4284,2014-08-20,39407600,102,Released,"Sin City: A Dame to Kill For",6.3,1286
65000000,53,189,en,"Sin City: A Dame to Kill For",85.4284,2014-08-20,39407600,102,Released,"Sin City: A Dame to Kill For",6.3,1286
38000000,878,193,en,"Star Trek: Generations",14.779,1994-11-17,120000000,118,Released,"Star Trek: Generations",6.4,452
38000000,28,193,en,"Star Trek: Generations",14.779,1994-11-17,120000000,118,Released,"Star Trek: Generations",6.4,452
38000000,12,193,en,"Star Trek: Generations",14.779,1994-11-17,120000000,118,Released,"Star Trek: Generations",6.4,452
38000000,53,193,en,"Star Trek: Generations",14.779,1994-11-17,120000000,118,Released,"Star Trek: Generations",6.4,452
10000000,35,194,fr,"Le fabuleux destin d'Amélie Poulain",73.7202,2001-04-25,173922000,122,Released,Amélie,7.8,3310
10000000,10749,194,fr,"Le fabuleux destin d'Amélie Poulain",73.7202,2001-04-25,173922000,122,Released,Amélie,7.8,3310
40000000,12,196,en,"Back to the Future Part III",45.7696,1990-05-25,244528000,118,Released,"Back to the Future Part III",7.1,2900
40000000,35,196,en,"Back to the Future Part III",45.7696,1990-05-25,244528000,118,Released,"Back to the Future Part III",7.1,2900
40000000,10751,196,en,"Back to the Future Part III",45.7696,1990-05-25,244528000,118,Released,"Back to the Future Part III",7.1,2900
40000000,878,196,en,"Back to the Future Part III",45.7696,1990-05-25,244528000,118,Released,"Back to the Future Part III",7.1,2900
72000000,28,197,en,Braveheart,60.7222,1995-05-24,210000000,177,Released,Braveheart,7.7,3336
72000000,18,197,en,Braveheart,60.7222,1995-05-24,210000000,177,Released,Braveheart,7.7,3336
72000000,36,197,en,Braveheart,60.7222,1995-05-24,210000000,177,Released,Braveheart,7.7,3336
72000000,10752,197,en,Braveheart,60.7222,1995-05-24,210000000,177,Released,Braveheart,7.7,3336
46000000,878,199,en,"Star Trek: First Contact",25.6713,1996-11-21,150000000,111,Released,"Star Trek: First Contact",7,661
46000000,28,199,en,"Star Trek: First Contact",25.6713,1996-11-21,150000000,111,Released,"Star Trek: First Contact",7,661
46000000,12,199,en,"Star Trek: First Contact",25.6713,1996-11-21,150000000,111,Released,"Star Trek: First Contact",7,661
46000000,53,199,en,"Star Trek: First Contact",25.6713,1996-11-21,150000000,111,Released,"Star Trek: First Contact",7,661
70000000,878,200,en,"Star Trek: Insurrection",19.712,1998-12-10,118000000,103,Released,"Star Trek: Insurrection",6.3,391
70000000,28,200,en,"Star Trek: Insurrection",19.712,1998-12-10,118000000,103,Released,"Star Trek: Insurrection",6.3,391
70000000,12,200,en,"Star Trek: Insurrection",19.712,1998-12-10,118000000,103,Released,"Star Trek: Insurrection",6.3,391
70000000,53,200,en,"Star Trek: Insurrection",19.712,1998-12-10,118000000,103,Released,"Star Trek: Insurrection",6.3,391
60000000,878,201,en,"Star Trek: Nemesis",21.6055,2002-12-13,67312800,117,Released,"Star Trek: Nemesis",6.1,479
60000000,28,201,en,"Star Trek: Nemesis",21.6055,2002-12-13,67312800,117,Released,"Star Trek: Nemesis",6.1,479
60000000,12,201,en,"Star Trek: Nemesis",21.6055,2002-12-13,67312800,117,Released,"Star Trek: Nemesis",6.1,479
60000000,53,201,en,"Star Trek: Nemesis",21.6055,2002-12-13,67312800,117,Released,"Star Trek: Nemesis",6.1,479
500000,18,203,en,"Mean Streets",17.0021,1973-10-02,3000000,110,Released,"Mean Streets",7.2,345
500000,80,203,en,"Mean Streets",17.0021,1973-10-02,3000000,110,Released,"Mean Streets",7.2,345
17500000,18,205,en,"Hotel Rwanda",28.6054,2004-09-11,38000000,121,Released,"Hotel Rwanda",7.5,793
17500000,36,205,en,"Hotel Rwanda",28.6054,2004-09-11,38000000,121,Released,"Hotel Rwanda",7.5,793
17500000,10752,205,en,"Hotel Rwanda",28.6054,2004-09-11,38000000,121,Released,"Hotel Rwanda",7.5,793
16400000,18,207,en,"Dead Poets Society",55.4586,1989-06-02,235860000,129,Released,"Dead Poets Society",8.1,2705
10000000,27,214,en,"Saw III",33.1249,2006-10-27,163877000,108,Released,"Saw III",6.1,1071
10000000,53,214,en,"Saw III",33.1249,2006-10-27,163877000,108,Released,"Saw III",6.1,1071
10000000,80,214,en,"Saw III",33.1249,2006-10-27,163877000,108,Released,"Saw III",6.1,1071
4000000,27,215,en,"Saw II",42.188,2005-10-28,152925000,92,Released,"Saw II",6.3,1251
185000000,12,217,en,"Indiana Jones and the Kingdom of the Crystal Skull",75.6745,2008-05-21,786636000,122,Released,"Indiana Jones and the Kingdom of the Crystal Skull",5.7,2495
185000000,28,217,en,"Indiana Jones and the Kingdom of the Crystal Skull",75.6745,2008-05-21,786636000,122,Released,"Indiana Jones and the Kingdom of the Crystal Skull",5.7,2495
6400000,28,218,en,"The Terminator",74.2348,1984-10-26,78371200,108,Released,"The Terminator",7.3,4128
6400000,53,218,en,"The Terminator",74.2348,1984-10-26,78371200,108,Released,"The Terminator",7.3,4128
6400000,878,218,en,"The Terminator",74.2348,1984-10-26,78371200,108,Released,"The Terminator",7.3,4128
12899900,35,219,es,Volver,19.7478,2006-03-16,85582400,121,Released,Volver,7.3,406
12899900,18,219,es,Volver,19.7478,2006-03-16,85582400,121,Released,Volver,7.3,406
12899900,10749,219,es,Volver,19.7478,2006-03-16,85582400,121,Released,Volver,7.3,406
1288000,18,223,en,Rebecca,18.4268,1940-04-12,6000000,130,Released,Rebecca,7.7,336
1288000,9648,223,en,Rebecca,18.4268,1940-04-12,6000000,130,Released,Rebecca,7.7,336
2000000,80,226,en,"Boys Don't Cry",15.5571,1999-09-02,11540600,118,Released,"Boys Don't Cry",7.2,353
2000000,18,226,en,"Boys Don't Cry",15.5571,1999-09-02,11540600,118,Released,"Boys Don't Cry",7.2,353
10000000,80,227,en,"The Outsiders",13.4554,1983-03-25,33697600,91,Released,"The Outsiders",6.9,291
10000000,18,227,en,"The Outsiders",13.4554,1983-03-25,33697600,91,Released,"The Outsiders",6.9,291
50000000,18,231,en,Syriana,16.8712,2005-11-23,94000000,128,Released,Syriana,6.3,451
50000000,53,231,en,Syriana,16.8712,2005-11-23,94000000,128,Released,Syriana,6.3,451
8000000,80,235,en,"Stand by Me",51.1093,1986-08-22,52287400,89,Released,"Stand by Me",7.8,1522
8000000,18,235,en,"Stand by Me",51.1093,1986-08-22,52287400,89,Released,"Stand by Me",7.8,1522
6000000,18,238,en,"The Godfather",143.66,1972-03-14,245066000,175,Released,"The Godfather",8.4,5893
6000000,80,238,en,"The Godfather",143.66,1972-03-14,245066000,175,Released,"The Godfather",8.4,5893
2883850,35,239,en,"Some Like It Hot",39.3098,1959-03-18,25000000,122,Released,"Some Like It Hot",8,808
2883850,10749,239,en,"Some Like It Hot",39.3098,1959-03-18,25000000,122,Released,"Some Like It Hot",8,808
13000000,18,240,en,"The Godfather: Part II",105.793,1974-12-20,47542800,200,Released,"The Godfather: Part II",8.3,3338
13000000,80,240,en,"The Godfather: Part II",105.793,1974-12-20,47542800,200,Released,"The Godfather: Part II",8.3,3338
54000000,80,242,en,"The Godfather: Part III",59.1949,1990-12-24,136766000,162,Released,"The Godfather: Part III",7.1,1546
54000000,18,242,en,"The Godfather: Part III",59.1949,1990-12-24,136766000,162,Released,"The Godfather: Part III",7.1,1546
54000000,53,242,en,"The Godfather: Part III",59.1949,1990-12-24,136766000,162,Released,"The Godfather: Part III",7.1,1546
30000000,35,243,en,"High Fidelity",23.983,2000-03-17,47126300,113,Released,"High Fidelity",7,628
30000000,18,243,en,"High Fidelity",23.983,2000-03-17,47126300,113,Released,"High Fidelity",7,628
30000000,10749,243,en,"High Fidelity",23.983,2000-03-17,47126300,113,Released,"High Fidelity",7,628
30000000,10402,243,en,"High Fidelity",23.983,2000-03-17,47126300,113,Released,"High Fidelity",7,628
27000000,18,245,en,"About a Boy",28.228,2002-04-26,129000000,101,Released,"About a Boy",6.6,607
27000000,35,245,en,"About a Boy",28.228,2002-04-26,129000000,101,Released,"About a Boy",6.6,607
27000000,10749,245,en,"About a Boy",28.228,2002-04-26,129000000,101,Released,"About a Boy",6.6,607
2900000,35,248,en,"Pocketful of Miracles",3.37022,1961-12-18,5000000,136,Released,"Pocketful of Miracles",7.3,25
2900000,18,248,en,"Pocketful of Miracles",3.37022,1961-12-18,5000000,136,Released,"Pocketful of Miracles",7.3,25
22000000,14,251,en,Ghost,41.967,1990-07-12,505000000,127,Released,Ghost,6.9,1339
22000000,18,251,en,Ghost,41.967,1990-07-12,505000000,127,Released,Ghost,6.9,1339
22000000,53,251,en,Ghost,41.967,1990-07-12,505000000,127,Released,Ghost,6.9,1339
22000000,9648,251,en,Ghost,41.967,1990-07-12,505000000,127,Released,Ghost,6.9,1339
22000000,10749,251,en,Ghost,41.967,1990-07-12,505000000,127,Released,Ghost,6.9,1339
3000000,10751,252,en,"Willy Wonka & the Chocolate Factory",23.9816,1971-06-29,4000000,100,Released,"Willy Wonka & the Chocolate Factory",7.4,798
3000000,14,252,en,"Willy Wonka & the Chocolate Factory",23.9816,1971-06-29,4000000,100,Released,"Willy Wonka & the Chocolate Factory",7.4,798
7000000,12,253,en,"Live and Let Die",30.4651,1973-07-05,161778000,121,Released,"Live and Let Die",6.4,533
7000000,28,253,en,"Live and Let Die",30.4651,1973-07-05,161778000,121,Released,"Live and Let Die",6.4,533
7000000,53,253,en,"Live and Let Die",30.4651,1973-07-05,161778000,121,Released,"Live and Let Die",6.4,533
207000000,12,254,en,"King Kong",61.226,2005-12-14,550000000,187,Released,"King Kong",6.6,2337
207000000,18,254,en,"King Kong",61.226,2005-12-14,550000000,187,Released,"King Kong",6.6,2337
207000000,28,254,en,"King Kong",61.226,2005-12-14,550000000,187,Released,"King Kong",6.6,2337
50000000,80,257,en,"Oliver Twist",20.4156,2005-09-23,42093700,130,Released,"Oliver Twist",6.7,274
50000000,18,257,en,"Oliver Twist",20.4156,2005-09-23,42093700,130,Released,"Oliver Twist",6.7,274
50000000,10751,257,en,"Oliver Twist",20.4156,2005-09-23,42093700,130,Released,"Oliver Twist",6.7,274
3000000,18,261,en,"Cat on a Hot Tin Roof",16.5536,1958-02-17,17570300,108,Released,"Cat on a Hot Tin Roof",7.6,165
3000000,10749,261,en,"Cat on a Hot Tin Roof",16.5536,1958-02-17,17570300,108,Released,"Cat on a Hot Tin Roof",7.6,165
35000000,14,268,en,Batman,44.1045,1989-06-23,411349000,126,Released,Batman,7,2096
35000000,28,268,en,Batman,44.1045,1989-06-23,411349000,126,Released,Batman,7,2096
150000000,28,272,en,"Batman Begins",115.04,2005-06-10,374219000,140,Released,"Batman Begins",7.5,7359
150000000,80,272,en,"Batman Begins",115.04,2005-06-10,374219000,140,Released,"Batman Begins",7.5,7359
150000000,18,272,en,"Batman Begins",115.04,2005-06-10,374219000,140,Released,"Batman Begins",7.5,7359
19000000,80,274,en,"The Silence of the Lambs",18.1748,1991-02-01,272743000,119,Released,"The Silence of the Lambs",8.1,4443
19000000,18,274,en,"The Silence of the Lambs",18.1748,1991-02-01,272743000,119,Released,"The Silence of the Lambs",8.1,4443
19000000,53,274,en,"The Silence of the Lambs",18.1748,1991-02-01,272743000,119,Released,"The Silence of the Lambs",8.1,4443
22000000,14,277,en,Underworld,81.8292,2003-09-19,95708500,121,Released,Underworld,6.6,2512
22000000,28,277,en,Underworld,81.8292,2003-09-19,95708500,121,Released,Underworld,6.6,2512
22000000,53,277,en,Underworld,81.8292,2003-09-19,95708500,121,Released,Underworld,6.6,2512
25000000,18,278,en,"The Shawshank Redemption",136.748,1994-09-23,28341500,142,Released,"The Shawshank Redemption",8.5,8205
25000000,80,278,en,"The Shawshank Redemption",136.748,1994-09-23,28341500,142,Released,"The Shawshank Redemption",8.5,8205
18000000,18,279,en,Amadeus,31.8267,1984-10-26,51973000,160,Released,Amadeus,7.8,1076
18000000,36,279,en,Amadeus,31.8267,1984-10-26,51973000,160,Released,Amadeus,7.8,1076
18000000,10402,279,en,Amadeus,31.8267,1984-10-26,51973000,160,Released,Amadeus,7.8,1076
100000000,28,280,en,"Terminator 2: Judgment Day",101.742,1991-07-01,520000000,137,Released,"Terminator 2: Judgment Day",7.7,4185
100000000,53,280,en,"Terminator 2: Judgment Day",101.742,1991-07-01,520000000,137,Released,"Terminator 2: Judgment Day",7.7,4185
100000000,878,280,en,"Terminator 2: Judgment Day",101.742,1991-07-01,520000000,137,Released,"Terminator 2: Judgment Day",7.7,4185
3000000,35,284,en,"The Apartment",22.8893,1960-06-15,25000000,125,Released,"The Apartment",8.1,483
3000000,18,284,en,"The Apartment",22.8893,1960-06-15,25000000,125,Released,"The Apartment",8.1,483
3000000,10749,284,en,"The Apartment",22.8893,1960-06-15,25000000,125,Released,"The Apartment",8.1,483
300000000,12,285,en,"Pirates of the Caribbean: At World's End",139.083,2007-05-19,961000000,169,Released,"Pirates of the Caribbean: At World's End",6.9,4500
300000000,14,285,en,"Pirates of the Caribbean: At World's End",139.083,2007-05-19,961000000,169,Released,"Pirates of the Caribbean: At World's End",6.9,4500
300000000,28,285,en,"Pirates of the Caribbean: At World's End",139.083,2007-05-19,961000000,169,Released,"Pirates of the Caribbean: At World's End",6.9,4500
730000,37,288,en,"High Noon",18.644,1952-03-27,8000000,85,Released,"High Noon",7.6,334
878000,18,289,en,Casablanca,43.7291,1942-11-26,10462500,102,Released,Casablanca,7.9,1422
878000,10749,289,en,Casablanca,43.7291,1942-11-26,10462500,102,Released,Casablanca,7.9,1422
2600000,99,291,en,"Riding Giants",0.895946,2004-07-09,3166000,105,Released,"Riding Giants",7.6,23
3000000,35,292,en,"Dave Chappelle's Block Party",1.69785,2005-09-12,11718600,100,Released,"Dave Chappelle's Block Party",6.4,28
3000000,99,292,en,"Dave Chappelle's Block Party",1.69785,2005-09-12,11718600,100,Released,"Dave Chappelle's Block Party",6.4,28
3000000,10402,292,en,"Dave Chappelle's Block Party",1.69785,2005-09-12,11718600,100,Released,"Dave Chappelle's Block Party",6.4,28
200000000,28,296,en,"Terminator 3: Rise of the Machines",69.4052,2003-07-02,435000000,109,Released,"Terminator 3: Rise of the Machines",5.9,2143
200000000,53,296,en,"Terminator 3: Rise of the Machines",69.4052,2003-07-02,435000000,109,Released,"Terminator 3: Rise of the Machines",5.9,2143
200000000,878,296,en,"Terminator 3: Rise of the Machines",69.4052,2003-07-02,435000000,109,Released,"Terminator 3: Rise of the Machines",5.9,2143
90000000,14,297,en,"Meet Joe Black",36.0696,1998-11-12,142940000,178,Released,"Meet Joe Black",6.9,1147
90000000,18,297,en,"Meet Joe Black",36.0696,1998-11-12,142940000,178,Released,"Meet Joe Black",6.9,1147
90000000,9648,297,en,"Meet Joe Black",36.0696,1998-11-12,142940000,178,Released,"Meet Joe Black",6.9,1147
85000000,80,298,en,"Ocean's Thirteen",42.07,2007-06-07,311313000,122,Released,"Ocean's Thirteen",6.5,1999
85000000,53,298,en,"Ocean's Thirteen",42.07,2007-06-07,311313000,122,Released,"Ocean's Thirteen",6.5,1999
7800000,53,302,en,"Swimming Pool",11.0007,2003-05-18,22441300,102,Released,"Swimming Pool",6.4,153
7800000,80,302,en,"Swimming Pool",11.0007,2003-05-18,22441300,102,Released,"Swimming Pool",6.4,153
50000000,28,306,en,"Beverly Hills Cop III",20.334,1994-05-24,119209000,104,Released,"Beverly Hills Cop III",5.5,434
50000000,35,306,en,"Beverly Hills Cop III",20.334,1994-05-24,119209000,104,Released,"Beverly Hills Cop III",5.5,434
50000000,80,306,en,"Beverly Hills Cop III",20.334,1994-05-24,119209000,104,Released,"Beverly Hills Cop III",5.5,434
1300000,18,309,da,Festen,10.2409,1998-05-20,0,105,Released,"The Celebration",7.7,207
80000000,14,310,en,"Bruce Almighty",109.685,2003-05-23,484573000,101,Released,"Bruce Almighty",6.4,3012
80000000,35,310,en,"Bruce Almighty",109.685,2003-05-23,484573000,101,Released,"Bruce Almighty",6.4,3012
30000000,18,311,en,"Once Upon a Time in America",49.3364,1984-02-16,0,229,Released,"Once Upon a Time in America",8.2,1069
30000000,80,311,en,"Once Upon a Time in America",49.3364,1984-02-16,0,229,Released,"Once Upon a Time in America",8.2,1069
100000000,28,314,en,Catwoman,32.2719,2004-07-22,82102400,104,Released,Catwoman,4.2,808
100000000,80,314,en,Catwoman,32.2719,2004-07-22,82102400,104,Released,Catwoman,4.2,808
12500000,28,319,en,"True Romance",35.2686,1993-09-09,12281600,120,Released,"True Romance",7.5,749
12500000,53,319,en,"True Romance",35.2686,1993-09-09,12281600,120,Released,"True Romance",7.5,749
12500000,80,319,en,"True Romance",35.2686,1993-09-09,12281600,120,Released,"True Romance",7.5,749
12500000,10749,319,en,"True Romance",35.2686,1993-09-09,12281600,120,Released,"True Romance",7.5,749
46000000,80,320,en,Insomnia,41.3227,2002-05-24,113715000,118,Released,Insomnia,6.8,1148
46000000,9648,320,en,Insomnia,41.3227,2002-05-24,113715000,118,Released,Insomnia,6.8,1148
46000000,53,320,en,Insomnia,41.3227,2002-05-24,113715000,118,Released,Insomnia,6.8,1148
4361900,35,321,en,"Mambo Italiano",2.08074,2003-06-06,3031800,92,Released,"Mambo Italiano",5.6,28
4361900,10749,321,en,"Mambo Italiano",2.08074,2003-06-06,3031800,92,Released,"Mambo Italiano",5.6,28
25000000,53,322,en,"Mystic River",31.243,2003-10-07,156822000,138,Released,"Mystic River",7.6,1422
25000000,80,322,en,"Mystic River",31.243,2003-10-07,156822000,138,Released,"Mystic River",7.6,1422
25000000,18,322,en,"Mystic River",31.243,2003-10-07,156822000,138,Released,"Mystic River",7.6,1422
25000000,9648,322,en,"Mystic River",31.243,2003-10-07,156822000,138,Released,"Mystic River",7.6,1422
33000000,28,326,en,"Snakes on a Plane",19.6423,2006-08-06,62022000,105,Released,"Snakes on a Plane",5.1,497
33000000,80,326,en,"Snakes on a Plane",19.6423,2006-08-06,62022000,105,Released,"Snakes on a Plane",5.1,497
33000000,27,326,en,"Snakes on a Plane",19.6423,2006-08-06,62022000,105,Released,"Snakes on a Plane",5.1,497
